title	originalTitle	sortingTitle	summary	platformList	criticsScore	developers	genres	publishers	releaseDate	originalReleaseDate	themes	gameMins	tags	dlcs	isHidden	osCompatibility	backgroundImage	squareIcon	verticalCover
Bleeding Edge	Bleeding Edge	Bleeding Edge	From the studio behind DmC: Devil May Cry and Hellblade: Senua’s Sacrifice comes Bleeding Edge, a fast and frenetic 4v4 team brawler where every fighter comes mechanically enhanced for mayhem!\n\nChoose your fighter and join a team of super-charged renegades from the edges of society: burn rubber as bold and beautiful Buttercup with her detachable buzzsaw arms, tear it up as Black Metal rocker Nidhoggr with his electrifying guitar solos, or slash up the streets as New York’s most wanted ninja, Daemon.	['Xbox Live']	68	['Ninja Theory']	['Fighting']	['Ninja Theory', 'Xbox Game Studios']	2020-03-24	2020-03-24	['Action']				False	['Windows']	https://images.gog.com/3c8f365d488cecc421515266f1f1728dafdc2c62ed63053f9967eb72d157d04a_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/b943c8037b75c58c9d52245adff7446d1c851aefa88cdb7edd4b1ec9acbb0357_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/d5c9698655decd41d9734eb8432a0093a2bb576d642b97a531c24cfb31293b67_glx_vertical_cover.webp?namespace=gamesdb
The Blind Prophet	The Blind Prophet	Blind Prophet	Lead the apostle Bartholomeus through a comic book-style experience.\n\nThe Blind Prophet offers a mature look at the Point 'n' Click genre. The gameplay and experience builds its foundation on a strong storyline, a sense of fluidity and a darkly pleasing ambience.	['Amazon']		['Ars Goetia']	['Adventure', 'Indie', 'Point-and-click', 'Puzzle', 'Role-playing (RPG)', 'Visual Novel']	['Ars Goetia']	2020-01-10	2020-01-10	['Horror', 'Mystery']				False	['Windows']	https://images.gog.com/ffbac42a8b151e2653e02756ba0e6277b7037c6f65f2e7e926bcb07567b1f883_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/9e2fd2f2f01122218982cac34dec327040816146d175e507423a230c7045d6f1_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/536218db11e0e6839c8821ef1377281db7ed695b0329495e40d0f047995c3605_glx_vertical_cover.webp?namespace=gamesdb
BLiNX: The Time Sweeper	BLiNX: The Time Sweeper	BLiNX The Time Sweeper	Blinx: The Time Sweeper is a platform game developed by Artoon and published by Microsoft Game Studios. It was released for the Xbox on October 7, 2002. A sequel, Blinx 2: Masters of Time and Space, was released for the Xbox in 2004.	['Xbox Live']	60	['Artoon']	['Platform']	['Microsoft Game Studios']	2002-10-07	2002-10-07	['Action', 'Science fiction']				False		https://images.gog.com/cb876d9111abc5341db92caa05d9d553146b57d82b60d36b5bba1afd55e23149_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/0923622d0cff31ab30cf8c80962a39b605d1d2a11890e5769890c16354012b28_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/08d730265aff48e0410eda1473c1985ae7b49e5e57cf214aacfd84a350f9ac65_glx_vertical_cover.webp?namespace=gamesdb
Block Dungeon	Block Dungeon	Block Dungeon	Block Dungeon is a sandbox-style roguelike game. You have to go through dungeons full of unique enemies and bonuses. Collect sets of armor and weapons, defeat enemies who become stronger and stronger each time. Random level generation and constant pumping your character.	['IndieGala']		['Gnelf']		['Gnelf']	2021-02-19	2021-02-19					False		https://images.gog.com/e25084f3b277ea90f7af7c3d22d90da052fe862c756a2532f529ed4afb696b46_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/edd96e1614340fd876a77cd7636b8ead273c5104e2f3ada5df16d8c08556e6e5_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/22190a19e983c85376bf1ac1e7f4466cde94b29f349d756adcdbd91caf41bd79_glx_vertical_cover.webp?namespace=gamesdb
Blood of the Damned (Steam)	Blood of the Damned (Steam)	Blood of the Damned Steam		['Humble Bundle']					2022-04-03	2022-04-03			Key		False	['Linux', 'macOS', 'Windows']			
Blood Omen: Legacy of Kain	Blood Omen: Legacy of Kain	Blood Omen Legacy of Kain	Blood Omen is a two-dimensional action-adventure game. The player controls the protagonist, Kain, from a top-down perspective. Gameplay is divided between outdoor traversal and dungeon crawls, entailing hack and slash combat, puzzle-solving, and navigating hazards. To advance the story, Kain must locate and defeat the members of the Circle of Nine—who act as boss enemies—and return their tokens to the Pillars of Nosgoth. Humans, animals, and a variety of fantasy creatures inhabit the game world, whom the player can typically elect to kill outright, or alternatively wound in order to feed on their blood. As a vampire, Kain is required to consume the red blood of living creatures to replenish his health meter, which gradually drains over time, and diminishes more quickly if he sustains damage. When he casts spells or shapeshifts, he expends magic energy—this recovers in time, and can be replenished by drinking the blue blood of ghostly enemies. Conversely, undead opponents relinquish harmful black blood, and demons and mutants yield green blood which poisons Kain, causing his health to deplete at a swifter rate.\n\nOver the course of the main quest, Kain acquires many items and abilities, which facilitate increasingly nonlinear exploration. As he collects blood vials and rune pyramids, Kain's maximum blood and energy capacity rises. By drinking from blood fountains, he receives strength upgrades, faster magic regeneration, and immunity to weather effects. Weapons include iron and fire-elemental swords, a spiked mace, twin axes, and the Soul Reaver, a two-handed flamberge. Suits of iron, bone, chaos, flesh, and wraith armor feature, and each combination of equipment has advantages and drawbacks. Spells, in the form of magical tarot cards, are used in both strategic and practical contexts, their functions ranging from summoning artificial light to mind control and the evocation of lightning storms. Shapeshifting enables Kain to assume the forms of a bat, allowing for immediate travel to checkpoints; a wolf, with enhanced speed and the capacity to jump; a cloud of mist, which enables him to pass through gates and cross water; or a human, with which he can covertly interact with, or bypass, certain non-player characters. There are 100 secrets present in the game, logged if the player uncovers hidden areas, switches, and dungeons; these encompass spirit forges, at which Kain may donate a significant portion of his blood in exchange for powerful battle artifacts. A day and night cycle passes progressively—at night, Kain's attacks become more potent, and during full moon phases, some sealed doors become accessible.	['Steam']		['Crystal Dynamics']	['Adventure']	['Eidos Interactive']	2002-03-29	2002-03-29	['Action', 'Horror']				False	['Windows']	https://images.gog.com/53d93e803b756abdac9c912ed6006dd50b1b41efcf003a025f0851e4d0e53a49_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/0b5c9da185049adf99cad4a17da664f3e76f0a7b080426275b9e7015e1060c6f_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/0b5c9da185049adf99cad4a17da664f3e76f0a7b080426275b9e7015e1060c6f_glx_vertical_cover.webp?namespace=gamesdb
Bloodroots	Bloodroots	Bloodroots	Betrayed by his partners and left for dead, Mr. Wolf is hell-bent on enacting his revenge - alone, and vastly outnumbered. Thankfully for Mr. Wolf, in Bloodroots the world is your weapon. In this relentless action game, you'll choreograph spectacular, ultra-violent combos by making use of everything around you, from hatchets, to ladders, to...carrots? It's improvise or die, as Mr. Wolf fights his way to the center of the mystery: why was he betrayed?	['Xbox Live']	83	['Paper Cult']	['Adventure', 'Arcade', 'Indie', 'Platform']	['Paper Cult']	2020-02-27	2020-02-27	['Action']				False	['Windows']	https://images.gog.com/8694ac5562d094a867371cf89f172d541885cf49517f8de209156c2a9620ed87_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/4e43c371d60c8369b2d65af50bb28ba81999545387c2d06f694dfb6df9f0e94f_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/cd62d0cc77f9d9e836dbfd8c226181686fba68b742cf6260abdb4ba036beb1ce_glx_vertical_cover.webp?namespace=gamesdb
Blue Fire	Blue Fire	Blue Fire	Embark on an extraordinary journey through the desolated kingdom of Penumbra and discover the hidden secrets of this long-forgotten land. Explore mystical temples, encounter survivors and take on strange quests to collect valuable items. Along your adventure, slash your way through daunting adversaries, roam across mysterious and abandoned regions, leap through deadly traps and ultimately master the art of movement.	['Amazon']	74	['ROBI Studios']	"['Adventure', ""Hack and slash/Beat 'em up"", 'Indie', 'Platform', 'Role-playing (RPG)']"	['Graffiti Games']	2021-02-04	2021-02-04	['Action', 'Fantasy']				False	['Windows']	https://images.gog.com/45401835a143d94e5790a4cea82a23d5aea0e273b9ece2cb31b0605388250092_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/0efca5d2e72dd88caa4d0f8926909a6f66fcf8f381c9427ac64d190c895ca247_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/9fccbdf175b1b865c57fc55ff66a15d24ade5f5e9acb042c74a6504edeeb067b_glx_vertical_cover.webp?namespace=gamesdb
Bomber Crew (Steam)	Bomber Crew (Steam)	Bomber Crew Steam	Players will find themselves deep behind enemy lines, attempting to destroy their most coveted assets, while dealing with various hazards such as flak guns, enemy radar, weather and dreaded Ace Pilots.\n\nRecruiting, training and guiding the right crew, and keeping them alive, is vital in turning the tides of war and achieving success on your bombing campaign.	['Amazon', 'Humble Bundle', 'Steam']	85	['Runner Duck']	['Indie', 'Simulator', 'Strategy']	['Curve Digital']	2017-10-19	2017-10-19	['Action', 'Business', 'Survival', 'Warfare']				False	['Linux', 'macOS', 'Windows']	https://images.gog.com/cac0a3b3a4f0081114265b508f76aec50e02eb26da6c62e741ac144f13afb6d9_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/33c91fe4dcf13e5232f51c5b738453f06e6868776c9078c39474f7ebfefc297e_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/cc3422d0b825ebc0ca27057ce02c1157ab7528dc0fc8039eee92aaebf56e0019_glx_vertical_cover.webp?namespace=gamesdb
Bombslinger	Bombslinger	Bombslinger	A Bomberman-inspired Wild West action game with bombs! A solo hardcore reinvention of the iconic explosive action!\n\nWear the poncho of the Bombslinger, a ruthless bandit turned peaceful rancher on a quest to avenge the murder of his missus and destruction of his ranch at the hands of his former posse. Bomb your way through hordes of enemies and master the classic bomb-slinging gameplay in a solo adventure with procedurally generated levels, character progression with skill upgrades, and a variety of offensive and defensive items. And when you want a break from the solo adventure, take the fight to your friends in hectic 4-player deathmatch battles!	['Amazon']	75	['Mode4']	['Adventure', 'Arcade', 'Card & Board Game', 'Fighting', 'Indie', 'Shooter', 'Strategy']	['Plug In Digital']	2018-04-11	2018-04-11	['Action']				False	['Windows']	https://images.gog.com/85c2a1ac7d62bd014f7ef9cb8180a5e5666aac92ac2d1432af324c6040de4c05_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/d332fcae7199bc9a97726884311bdc6bd9b31913eef6b3fe26b658e73f1d4662_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/66e9dcff41859d1a6a2f2531d176bed6a527500733d65b730106d5b911db18b6_glx_vertical_cover.webp?namespace=gamesdb
Boomerang Fu	Boomerang Fu	Boomerang Fu	Boomerang Fu is a frantic physics fighting game. Choose from an adorable cast of food characters and slice up your friends with boomerangs and a ridiculous range of stackable powerups.	['Amazon']			['Arcade', 'Fighting', 'Indie']	['Cranky Watermelon']	2020-08-13	2020-08-13	['Action', 'Party']				False	['Windows']	https://images.gog.com/8f5c80ce1e59656bcd2974f18742a99e23644b79e1c87d79f617bde0c73acb01_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/b63468a06653d28b7d655d7f87ad3ad359331b590554d9136387ea599d33a0ce_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/3c05396addf3d056cac02002086c6eaeb05534827512fd7b44ce616d8cda77e8_glx_vertical_cover.webp?namespace=gamesdb
Borderlands 2	Borderlands 2	Borderlands 2	A new era of shoot and loot is about to begin. Play as one of four new vault hunters facing off against a massive new world of creatures, psychos and the evil mastermind, Handsome Jack. Make new friends, arm them with a bazillion weapons and fight alongside them in 4 player co-op on a relentless quest for revenge and redemption across the undiscovered and unpredictable living planet.	['Epic Games Store', 'Steam']	81	['Gearbox Software']	['Role-playing (RPG)', 'Shooter']	['2K Games', 'Aspyr Media', 'Sony Computer Entertainment of America']	2012-09-18	2012-09-18	['Action', 'Comedy', 'Sandbox', 'Science fiction']			['Borderlands 2: Headhunter 2: Wattle Gobbler', 'Borderlands 2: Headhunter 3: Mercenary Day', 'Borderlands 2: Headhunter 4: Wedding Day Massacre', 'Borderlands 2: Headhunter 5: Son of Crawmerax']	False	['Linux', 'macOS', 'Windows']	https://images.gog.com/8159403e4e5a646db9d5d5f87d1e37f4570f56b8c087bd9b0689c6f15800af87_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/af08b3f6b955ea233bdbc6161849e74f8f8b678fea7590de58dd6ae2c7c8a355_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/bfe65a57a4696d640d7c7a57ae615ecbd94a123c4102470ee73c057be8f31d9f_glx_vertical_cover.webp?namespace=gamesdb
Borderlands 2: Headhunter 1: Bloody Harvest	Borderlands 2: Headhunter 1: Bloody Harvest	Borderlands 2 Headhunter 1 Bloody Harvest		['Steam']					2013-10-22	2013-10-22					False	['macOS', 'Windows']			
Borderlands 2 Season Pass	Borderlands 2 Season Pass	Borderlands 2 Season Pass	"Five years after the events of Borderlands, a valuable mineral called ""Eridium"" starts flourishing through Pandora's crust. Handsome Jack, the leader of the Hyperion Corporation, secures this new resource and uses it to rule over Pandora with an iron fist. Meanwhile, rumors of an even larger Vault hidden on Pandora spread across the galaxy, drawing a new group of Vault Hunters to the planet in search of it."	['Steam']			['Role-playing (RPG)', 'Shooter']		2012-09-18	2012-09-18	['Action', 'Comedy', 'Sandbox', 'Science fiction']				False	['macOS', 'Windows']			
Borderlands Game of the Year Enhanced	Borderlands Game of the Year Enhanced	Borderlands Game of the Year Enhanced	Discover the original co-op shooter-looter, crammed with new enhancements! As one of 4 trigger-happy mercenaries with RPG progression, equip bazillions of guns to take on the desert planet Pandora.	['Humble Bundle']		['Blind Squirrel Games', 'Gearbox Software']	['Role-playing (RPG)']	['2K']	2019-04-03	2019-04-03	['Action']		Key		False	['Linux', 'macOS', 'Windows']	https://images.gog.com/c6991d7e08fa4c836f6fdd46d054f169f524c1860a508acf3d18b90d581b6843_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/6e127415e86d0b8a2b3d98f796811d0bc0506478ec67001faa61ca7440891576_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/6e127415e86d0b8a2b3d98f796811d0bc0506478ec67001faa61ca7440891576_glx_vertical_cover.webp?namespace=gamesdb
Borderlands GOTY	Borderlands GOTY	Borderlands GOTY	With its addictive action, frantic first-person shooter combat, massive arsenal of weaponry, RPG elements and four-player co-op, Borderlands is a breakthrough experience that challenges all the conventions of modern shooters. Borderlands places you in the role of a mercenary on the lawless and desolate planet of Pandora, hell-bent on finding a legendary stockpile of powerful alien technology known as The Vault.\n\nRole Playing Shooter (RPS) - combines frantic first-person shooting action with accessible role-playing character progression.\n\nCo-Op Frenzy - Fly solo in single player or drop in and out with up to 4 Player Co-Op online for a maniacal multiplayer experience.\n\nBazillions of Guns - Gun lust fulfilled with rocket-launching shotguns, enemy-torching revolvers, SMGs that fire lightning rounds, and tons more.\n\nRadical Art Style - New visual style combines traditional rendering techniques with hand-drawn textures to create a unique and eye-catching spin on the First Person genre.\n\nIntense Vehicular Combat - Get behind the wheel and engage in intense vehicle-to-vehicle combat.	['Steam']	80	['Gearbox Software']	['Role-playing (RPG)', 'Shooter']	['2K Games', 'CyberFront', 'Feral Interactive', 'Take-Two Interactive']	2009-10-26	2009-10-26	['Action', 'Open world', 'Science fiction']				False	['macOS', 'Windows']	https://images.gog.com/b48dbcb53a21568d22628851c56d3c2b6a93135005fb11ba919c3dec6a5d4088_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/17a0601715e33a044b040d670a9e42c8c4262028e72b6d35de8480451cd93e61_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/d1001df1435bb5de8d7eadb3f2ae3a4167bcd74cb34b27a6e42cd69f4ef6aeb4_glx_vertical_cover.webp?namespace=gamesdb
